"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.15046 26204 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15055 26202 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15065 26199 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15075 26196 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15085 26193 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15094 26190 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15104 26187 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15114 26183 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15124 26181 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15133 26178 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15143 26175 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15153 26172 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15162 26169 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15172 26166 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15182 26163 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15192 26160 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15201 26157 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15211 26154 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15221 26151 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15230 26148 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15240 26145 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15250 26142 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15260 26139 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15269 26136 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15279 26133 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15289 26130 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15299 26127 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15308 26124 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15318 26121 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15328 26118 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15337 26115 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15347 26112 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15357 26109 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15367 26106 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15376 26103 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15386 26100 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15396 26097 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15406 26094 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15415 26091 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15425 26088 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15435 26085 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15444 26081 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15454 26079 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15464 26076 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15474 26073 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15483 26070 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15493 26067 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15503 26064 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15513 26060 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15522 26058 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15532 26055 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15542 26052 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15551 26049 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15561 26046 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15571 26043 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15581 26040 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15590 26037 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15600 26034 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15610 26031 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15620 26028 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15629 26025 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15639 26022 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15649 26019 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15658 26016 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15668 26013 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15678 26010 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15688 26007 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15697 26004 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15707 26001 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15717 25998 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15727 25995 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15736 25992 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15746 25989 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15756 25986 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15765 25983 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15775 25980 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15785 25977 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15795 25974 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15804 25971 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15814 25968 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15824 25965 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15833 25962 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15843 25958 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15853 25956 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15863 25953 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15872 25950 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15882 25947 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15892 25944 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15902 25941 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15911 25937 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15921 25935 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15931 25932 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15940 25929 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15950 25926 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15960 25923 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15970 25920 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15979 25917 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15989 25914 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.15999 25911 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16009 25908 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16018 25905 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16028 25902 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16038 25899 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16047 25896 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16057 25893 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16067 25890 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16077 25887 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16086 25884 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16096 25881 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16106 25878 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16116 25875 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16125 25872 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16135 25869 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16145 25866 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16154 25863 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16164 25860 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16174 25857 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16184 25854 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16193 25851 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16203 25848 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16213 25845 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16223 25842 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16232 25839 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16242 25835 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16252 25833 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16261 25830 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16271 25827 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16281 25824 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16291 25821 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16300 25818 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16310 25814 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16320 25812 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16330 25809 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16339 25806 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16349 25803 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16359 25800 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16368 25797 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16378 25794 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16388 25791 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16398 25788 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16407 25785 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16417 25782 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16427 25779 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16436 25776 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16446 25773 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16456 25770 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16466 25767 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16475 25764 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16485 25761 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16495 25758 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16505 25755 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16514 25752 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16524 25749 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16534 25746 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16543 25743 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16553 25740 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16563 25737 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16573 25734 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16582 25731 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16592 25728 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16602 25725 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16612 25722 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16621 25719 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16631 25716 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16641 25712 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16650 25710 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16660 25707 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16670 25704 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16680 25701 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16689 25698 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16699 25695 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16709 25691 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16719 25689 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16728 25686 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16738 25683 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16748 25680 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16757 25677 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16767 25674 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16777 25671 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16787 25668 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16796 25665 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16806 25662 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16816 25659 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16826 25656 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16835 25653 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16845 25650 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16855 25647 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16864 25644 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16874 25641 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16884 25638 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16894 25635 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16903 25632 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16913 25629 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16923 25626 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16933 25623 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16942 25620 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16952 25617 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16962 25614 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16971 25611 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16981 25608 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.16991 25605 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17001 25602 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17010 25599 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17020 25596 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17030 25593 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17039 25589 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17049 25587 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17059 25584 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17069 25581 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17078 25578 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17088 25575 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17098 25572 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17108 25568 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17117 25566 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17127 25563 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17137 25560 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17146 25557 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17156 25554 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17166 25551 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17176 25548 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17185 25545 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17195 25542 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17205 25539 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17215 25536 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17224 25533 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17234 25530 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17244 25527 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17253 25524 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17263 25521 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17273 25518 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17283 25515 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17292 25512 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17302 25509 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17312 25506 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17322 25503 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17331 25500 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17341 25497 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17351 25494 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17360 25491 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17370 25488 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17380 25485 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17390 25482 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17399 25479 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17409 25476 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17419 25473 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17429 25470 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17438 25466 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17448 25464 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17458 25461 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17467 25458 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17477 25455 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17487 25452 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17497 25449 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17506 25445 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17516 25443 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17526 25440 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17535 25437 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17545 25434 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17555 25431 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17565 25428 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17574 25425 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17584 25422 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17594 25419 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17604 25416 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17613 25413 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17623 25410 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17633 25407 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17642 25404 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17652 25401 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17662 25398 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17672 25395 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17681 25392 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17691 25389 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17701 25386 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17711 25383 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17720 25380 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17730 25377 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17740 25374 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17749 25371 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17759 25368 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17769 25365 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17779 25362 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17788 25359 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17798 25356 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17808 25353 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17818 25350 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17827 25347 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17837 25343 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17847 25341 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17856 25338 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17866 25335 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17876 25332 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17886 25329 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17895 25326 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17905 25322 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17915 25320 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17925 25317 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17934 25314 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17944 25311 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17954 25308 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17963 25305 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17973 25302 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17983 25299 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.17993 25296 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.18002 25293 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.18012 25290 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.18022 25287 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.18032 25284 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.18041 25281 0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
